track_id,album_id,album_title,artist_id,artist_name,track_date_recorded,track_genres,track_interest,track_number,track_title,artist_nacionality,track_price,artist_nacionality,track_price
24052,5257,Activity EP,100,Chandeliers,,Electronic,515,3,HeirJordan,Inglês,0.91,Português,0.97
24053,5257,Activity EP,100,Chandeliers,,Electronic,760,2,Candy Apple,Australiano,1.21,Japonês,0.71
24059,5262,JDDJ3J Live @ Blip Festival 2009,6183,Je deviens dj en 3 jours,,Chip Music,1280,1,Nissa La Bella (Live),Australiano,0.94,Canadiano,1.31
24060,5262,JDDJ3J Live @ Blip Festival 2009,6183,Je deviens dj en 3 jours,,Chip Music,1406,2,Backdoor Christian feat. Luke (Live),Japonês,1.29,Indiano,1.35
24061,5262,JDDJ3J Live @ Blip Festival 2009,6183,Je deviens dj en 3 jours,,Chip Music,2112,3,Untitled (Live),Português,0.83,Espanhol,1.07
24062,5262,JDDJ3J Live @ Blip Festival 2009,6183,Je deviens dj en 3 jours,,Chip Music,1244,4,Trashing Fakers /Faking Trashers (Live),Português,1.29,Italiano,1.39
24063,5262,JDDJ3J Live @ Blip Festival 2009,6183,Je deviens dj en 3 jours,,Chip Music,1643,5,So Sue Me (Live),Japonês,1.19,Italiano,0.78
24064,5262,JDDJ3J Live @ Blip Festival 2009,6183,Je deviens dj en 3 jours,,Chip Music,1766,6,Decoupage (Live),Japonês,0.99,Chinês,1.35
24065,5262,JDDJ3J Live @ Blip Festival 2009,6183,Je deviens dj en 3 jours,,Chip Music,1458,7,Aerodynamic (Live),Alemão,0.82,Brasileiro,0.81
24066,5262,JDDJ3J Live @ Blip Festival 2009,6183,Je deviens dj en 3 jours,,Chip Music,811,8,Commerce Ã‰quitable Triangulaire (Live),Português,1.13,Alemão,0.92
24067,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,676,16,Gulatch,Australiano,1.28,Alemão,0.77
24068,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,586,20,Aberdeen Bettys Forked,Francês,1.35,Americano,1.34
24069,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,703,12,Basically Drove The Guy Crazy,Mexicano,1.39,Espanhol,0.79
24070,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,617,19,Chane Wolf,Italiano,1.13,Mexicano,0.83
24071,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,777,24,Crimewatch UK,Australiano,0.76,Chinês,0.81
24072,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,1005,6,Gel Party,Chinês,0.74,Chinês,0.8
24073,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,1322,18,Handles Chocolate At A Very High Standard,Alemão,1.22,Australiano,0.95
24074,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,1103,4,High Definition Mother Plead,Inglês,1.33,Russo,0.94
24075,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,1036,3,Inter Floral Crusade,Japonês,1.25,Japonês,1.04
24076,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,843,9,Keston at The Wickid (feat. Gwilly Edmondez),Espanhol,1.01,Português,1.32
24077,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,502,13,Menthol B-Cut,Indiano,1.36,Mexicano,1.39
24078,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,5715,2,Mission Statement (Like Yer Mam),Alemão,1.36,Alemão,1.28
24079,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,856,7,Mona Flash On & Is,Espanhol,1.24,Americano,1.12
24080,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,3223,5,Music That's Been made On The Train Album Promo Jingle,Italiano,1.1,Italiano,0.75
24081,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,2620,1,Opening Title Debbie Herwitch,Chinês,1.27,Americano,1.12
24082,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,809,23,Pantex (No Limits),Mexicano,0.76,Canadiano,0.93
24083,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,868,11,Party Arse,Francês,1.31,Americano,1.32
24084,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,1610,14,Pink Fox,Alemão,1.11,Russo,1.36
24085,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,2042,10,Plastic Tits,Russo,0.8,Indiano,1.32
24086,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,653,21,Pull Handle,Russo,1.0,Mexicano,1.1
24087,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,2526,17,Saladin (feat. THF Drenching),Italiano,0.89,Indiano,0.93
24088,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,1602,22,Terror Squad Flyz,Alemão,1.07,Canadiano,1.15
24089,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,974,8,Zero Eyes,Russo,0.81,Chinês,1.12
24090,5263,Bahnhof Zum Bahnhof,6185,Virginia Pipe,,Sound Collage,531,15,Zone (feat. THF Drenching),Espanhol,0.84,Português,0.72
24091,5264,The Burst Musician,5804,Copydex,,Sound Collage,1151,4,Lennurd Facht-Heutc,Russo,0.78,Canadiano,1.2
24092,5264,The Burst Musician,5804,Copydex,,Sound Collage,5765,1,Commercial Drive,Brasileiro,0.99,Indiano,1.06
24093,5264,The Burst Musician,5804,Copydex,,Sound Collage,778,5,Plantation Special (Shouts of Pleasure Drown Justice),Alemão,1.15,Brasileiro,1.03
24094,5264,The Burst Musician,5804,Copydex,,Sound Collage,679,2,Process-Over-Product Jones,Espanhol,0.96,Australiano,1.3
24095,5264,The Burst Musician,5804,Copydex,,Sound Collage,451,3,The Burst Musician In The University,Chinês,1.09,Português,1.36
24101,5269,Un Solo Grito EP,6191,Adelit@s,,Punk,1024,1,Pesadilla Americana,Alemão,1.36,Australiano,0.79
24102,5269,Un Solo Grito EP,6191,Adelit@s,,Punk,345,2,Estado Asesino,Indiano,0.92,Alemão,0.72
24103,5269,Un Solo Grito EP,6191,Adelit@s,,Punk,381,3,No Te Rindas,Inglês,1.2,Indiano,0.95
24104,5269,Un Solo Grito EP,6191,Adelit@s,,Punk,380,4,Hay Que Luchar,Russo,0.83,Italiano,0.92
24105,5270,"""Yes I Know"" / ""Slap Or Pinch""",6192,Higgins,,,264,2,Slap or Pinch,Australiano,0.91,Espanhol,0.87
24106,5270,"""Yes I Know"" / ""Slap Or Pinch""",6192,Higgins,,,346,1,Yes I Know,Francês,1.27,Chinês,0.87
24107,5271,Live at BLIP Festival 2009,5811,Psilodump,,Chip Music,892,0,Live at Blip09 [full set],Francês,1.13,Australiano,1.25
24119,5273,Jason Lytle - Live @ KEXP 10/26/2009,6194,Jason Lytle,,Pop,378,0,Brand New Sun (Live @ KEXP),Americano,1.27,Brasileiro,1.23
24120,5274,Sin Fang Bous - Live @ KEXP 11/3/2009,6195,Sin Fang Bous,,Folk,548,0,Catch The Light (Live @ KEXP),Brasileiro,1.37,Francês,0.82
24121,5275,Lou Barlow - Live @ KEXP 11/8/2009,6196,Lou Barlow,,Indie-Rock,924,0,Don't Apologize (Live @ KEXP),Português,1.02,Francês,1.4
24122,5276,Soulico - Live @ KEXP 11/3/2009,6197,Soulico,,Middle East,2065,0,Exotic On The Speaker (Live @ KEXP),Brasileiro,1.3,Russo,1.07
24123,5277,Dodos - Live @ KEXP 10/28/2009,6198,Dodos,,Indie-Rock,1428,0,Fables (Live @ KEXP),Espanhol,1.09,Chinês,0.74
24124,5278,Bomba Estereo - Live @ KEXP 11/10/2009,4707,Bomba Estereo,,Reggae - Dub,3952,0,Fuego (Live @ KEXP),Italiano,1.04,Canadiano,1.38
24127,5280,The Heavy - Live @ KEXP 10/30/2009,6200,The Heavy,,Funk,21355,0,How You Like Me Now? (Live @ KEXP),Italiano,0.95,Brasileiro,0.8
24128,5281,MÃºm - Live @ KEXP 11/3/2009,6201,MÃºm,,Psych-Folk,2737,0,If I Were A Fish (Live @ KEXP),Russo,1.23,Russo,0.75
24129,5282,Choklate - Live @ KEXP 10/31/2009,6202,Choklate,,Soul-RnB,5145,0,Incredible (Live @ KEXP),Italiano,1.25,Japonês,1.38
24130,5283,The Moondoggies - Live @ KEXP 10/23/2009,6203,The Moondoggies,,Folk,475,0,Lead Me On (Live @ KEXP),Português,1.32,Russo,1.02
24131,5284,The Tripwires - Live @ KEXP 11/6/2009,6204,The Tripwires,,Power-Pop,454,0,Look At It This Way (Live @ KEXP),Francês,1.16,Japonês,1.29
24132,5285,Gregory Maqoma - Live @ KEXP 11/9/2009,6205,Gregory Maqoma,,African,2927,0,Ngoma Yakjo (Live @ KEXP),Japonês,1.28,Indiano,0.94
24133,5286,Big Spider's Back - Live @ KEXP 11/2/2009,6206,Big Spider's Back,,Pop,396,0,Perfect Machine (Live @ KEXP),Canadiano,0.86,Espanhol,1.31
24134,5287,The Physics - Live @ KEXP 11/9/2009,6207,The Physics,,Hip-Hop,246,0,Ready For We (Live @ KEXP),Português,1.15,Mexicano,1.39
24135,5288,Ghostland Observatory - Live @ KEXP 11/7/2009,6208,Ghostland Observatory,,Dance,1687,0,Sad Sad City (Live @ KEXP),Americano,0.97,Inglês,1.02
24136,5289,S - Live @ KEXP 10/27/2009,6209,S,,Indie-Rock,305,0,Save Me (Live @ KEXP),Americano,1.16,Japonês,0.72
24138,5047,Live at Blip Festival 2009,6049,Chromix,,Chip Music,1114,1,Heart Container,Alemão,0.76,Americano,0.84
24139,5047,Live at Blip Festival 2009,6049,Chromix,,Chip Music,1239,2,Dirt Nap,Canadiano,1.06,Chinês,1.25
24140,5047,Live at Blip Festival 2009,6049,Chromix,,Chip Music,689,3,Chemical Plant Zone,Espanhol,1.39,Americano,0.78
24141,5047,Live at Blip Festival 2009,6049,Chromix,,Chip Music,1699,4,Your Love is Like a Hadouken to the Face,Australiano,0.86,Australiano,1.19
24142,5047,Live at Blip Festival 2009,6049,Chromix,,Chip Music,1082,5,Cirque Berzerk,Chinês,0.9,Mexicano,0.74
24143,5047,Live at Blip Festival 2009,6049,Chromix,,Chip Music,582,6,Spacer gif,Mexicano,0.97,Canadiano,1.31
24144,5047,Live at Blip Festival 2009,6049,Chromix,,Chip Music,1678,7,It's my Birthday Bitch,Australiano,0.79,Japonês,1.11
24145,5047,Live at Blip Festival 2009,6049,Chromix,,Chip Music,984,8,Roll Trick,Inglês,0.85,Inglês,0.72
24146,5290,Wye Oak - Live @ KEXP 10/25/2009,6210,Wye Oak,,Indie-Rock,875,0,Siamese (Live @ KEXP),Alemão,1.35,Chinês,1.03
24148,5292,The Jet Age - Live @ KEXP 11/10/2009,6212,The Jet Age,,Power-Pop,685,0,You Were Electrified (Live @ KEXP),Australiano,0.86,Brasileiro,0.81
24149,5293,Silreq - Live at Blip Festival 2009,6213,Silent Requiem,,Chip Music,890,1,Silreq Live at Blip Festival 2009,Português,1.25,Russo,1.34
24153,5047,Live at Blip Festival 2009,6049,Chromix,,Chip Music,586,9,I Know You're Out There,Indiano,1.32,Português,1.13
24165,5303,Subdermal,6221,Kerim Safa,,Electroacoustic,266,1,A0d0f1i3r7y9,Mexicano,0.91,Francês,0.92
24166,5303,Subdermal,6221,Kerim Safa,,Electroacoustic,364,2,Nochi,Mexicano,1.23,Mexicano,0.91
24167,5303,Subdermal,6221,Kerim Safa,,Electroacoustic,265,3,Kafka High,Francês,0.71,Italiano,0.91
24168,5303,Subdermal,6221,Kerim Safa,,Electroacoustic,223,4,Maerd,Chinês,1.03,Italiano,1.06
24169,4539,MEDIANTI,5317,MEDIANTI,,Sound Poetry,3298,0,zanzar,Inglês,1.28,Inglês,1.2
24170,5304,Howl are you?,6127,GB pka GÃ¢teaux Blasters,,Experimental Pop,512,3,cane torto al bar lume,Japonês,0.78,Canadiano,1.1
24171,5304,Howl are you?,6127,GB pka GÃ¢teaux Blasters,,Experimental Pop,750,4,10000 km track,Indiano,0.73,Alemão,0.8
24172,5304,Howl are you?,6127,GB pka GÃ¢teaux Blasters,,Experimental Pop,645,5,titolo fai tu,Francês,0.96,Espanhol,1.0
24173,5306,Live at Blip Festival 2009 12/19/2009,6225,Bit Shifter,12/18/2009,Chip Music,1341,4,,Russo,0.86,Brasileiro,1.01
24174,5306,Live at Blip Festival 2009 12/19/2009,6225,Bit Shifter,12/18/2009,Chip Music,1043,3,,Mexicano,1.17,Espanhol,1.36
24175,5306,Live at Blip Festival 2009 12/19/2009,6225,Bit Shifter,12/18/2009,Chip Music,1147,2,,Canadiano,1.3,Espanhol,0.86
24176,5306,Live at Blip Festival 2009 12/19/2009,6225,Bit Shifter,12/18/2009,Chip Music,917,5,,Inglês,0.96,Francês,1.24
24177,5306,Live at Blip Festival 2009 12/19/2009,6225,Bit Shifter,12/18/2009,Chip Music,4217,6,,Espanhol,1.36,Francês,0.96
24178,5306,Live at Blip Festival 2009 12/19/2009,6225,Bit Shifter,12/18/2009,Chip Music,1610,7,,Americano,0.79,Americano,0.71
24179,5306,Live at Blip Festival 2009 12/19/2009,6225,Bit Shifter,12/18/2009,Chip Music,1102,1,,Indiano,0.8,Canadiano,0.99
24188,5481,Decade Bridge,6227,Golden Hits,,Drone,940,4,Happy Bdday,Alemão,1.14,Francês,1.13
24189,5481,Decade Bridge,6227,Golden Hits,,Drone,758,3,Plane Drone,Australiano,1.35,Francês,1.24
24190,5481,Decade Bridge,6227,Golden Hits,,Drone,802,1,Rubberband City,Japonês,1.32,Indiano,1.08
24191,5481,Decade Bridge,6227,Golden Hits,,Drone,1178,2,Baby,Francês,1.12,Australiano,1.11
24192,5480,Cassedits,6227,Golden Hits,,Drone,2141,1,Boxess,Inglês,0.87,Japonês,1.39
24193,5480,Cassedits,6227,Golden Hits,,Drone,920,3,Cloudy Water,Inglês,1.25,Americano,1.05
24194,5482,OTRA,6227,Golden Hits,,Drone,826,3,CrabFriends,Americano,1.07,Canadiano,0.98
24195,5480,Cassedits,6227,Golden Hits,,Drone,603,5,Cragpipes,Francês,0.93,Indiano,1.36
24196,5480,Cassedits,6227,Golden Hits,,Drone,1266,8,Ice Cream Truck Ghost,Indiano,1.31,Chinês,1.34
24197,5480,Cassedits,6227,Golden Hits,,Drone,1965,10,Integratron Marching Band,Brasileiro,1.37,Indiano,0.88
24198,5480,Cassedits,6227,Golden Hits,,Drone,5750,9,Lean On Me,Alemão,1.18,Alemão,0.92
24199,5480,Cassedits,6227,Golden Hits,,Drone,1466,7,Monsters,Italiano,0.77,Espanhol,1.27
24200,5480,Cassedits,6227,Golden Hits,,Drone,1656,12,Nanny Chase,Americano,1.35,Chinês,0.88
24201,5482,OTRA,6227,Golden Hits,,Drone,1573,1,On the Road Again,Australiano,0.9,Japonês,1.35
24202,5480,Cassedits,6227,Golden Hits,,Drone,995,2,Plux,Inglês,1.22,Mexicano,1.37
24203,5480,Cassedits,6227,Golden Hits,,Drone,1080,6,Proton Warmup,Japonês,1.28,Francês,0.75
24204,5480,Cassedits,6227,Golden Hits,,Drone,1084,4,Shuffler,Francês,1.17,Brasileiro,1.37
24205,5480,Cassedits,6227,Golden Hits,,Drone,1598,11,Sliding Doors,Espanhol,0.83,Francês,1.35
24206,5482,OTRA,6227,Golden Hits,,Drone,928,2,Troptr Zure,Indiano,0.84,Indiano,0.91
24216,5320,Live @ ISSUE (1/14/2010),6234,Noveller,,Sound Art,5780,0,Bleached Beach,Alemão,1.13,Brasileiro,1.11
24217,5320,Live @ ISSUE (1/14/2010),6234,Noveller,,Sound Art,2660,0,Redgrave,Inglês,0.89,Inglês,0.9
24218,5320,Live @ ISSUE (1/14/2010),6234,Noveller,,Sound Art,3381,0,Under the Color Cave,Brasileiro,1.13,Canadiano,0.81
24219,5321,Live on WFMU's Strength Through Failure 1/14/2010,6235,Audrey Chen,,Interview,192,3,Interview w/ Fabio,Japonês,0.95,Australiano,1.4
24220,5321,Live on WFMU's Strength Through Failure 1/14/2010,6235,Audrey Chen,,Interview,147,5,Interview w/ Fabio (cont),Americano,0.8,Americano,1.26
24221,5321,Live on WFMU's Strength Through Failure 1/14/2010,6235,Audrey Chen,,Interview,162,6,Interview w/ Fabio (cont),Brasileiro,1.23,Japonês,0.87
24222,5321,Live on WFMU's Strength Through Failure 1/14/2010,6235,Audrey Chen,,Interview,257,8,Interview w/ Fabio / closing,Francês,1.04,Americano,1.06
24223,5321,Live on WFMU's Strength Through Failure 1/14/2010,6235,Audrey Chen,,Improv,277,7,Third Set,Italiano,0.78,Alemão,1.19
24224,5321,Live on WFMU's Strength Through Failure 1/14/2010,6235,Audrey Chen,,Improv,333,4,Second Set,Canadiano,1.2,Australiano,1.22
24225,5321,Live on WFMU's Strength Through Failure 1/14/2010,6235,Audrey Chen,,Improv,609,2,First Set,Russo,0.96,Inglês,1.15
24226,5321,Live on WFMU's Strength Through Failure 1/14/2010,6235,Audrey Chen,,Interview,255,1,Intro and interview,Alemão,1.33,Inglês,1.21
24227,5322,Revive,6236,Steadman,,Power-Pop,3061,5,The Bitter End,Canadiano,0.96,Italiano,0.81
24228,5322,Revive,6236,Steadman,,Power-Pop,2433,2,Carried,Japonês,1.21,Francês,1.16
24229,5322,Revive,6236,Steadman,,Power-Pop,2402,3,No Big Deal,Russo,1.37,Francês,1.33
24230,5322,Revive,6236,Steadman,,Power-Pop,1892,4,Good To Go,Espanhol,0.87,Japonês,1.23
24238,5322,Revive,6236,Steadman,,Power-Pop,2907,1,Wave Goodbye,Alemão,1.27,Alemão,0.74
24239,5322,Revive,6236,Steadman,,Power-Pop,2263,6,Live It Up,Russo,1.32,Espanhol,1.23
24240,5322,Revive,6236,Steadman,,Power-Pop,2269,7,Come Alive,Espanhol,0.74,Indiano,1.34
24241,5322,Revive,6236,Steadman,,Power-Pop,1982,8,Sun Lotion,Australiano,1.07,Canadiano,0.85
24254,5322,Revive,6236,Steadman,,Power-Pop,1795,9,Two Together,Indiano,1.32,Indiano,0.84
24255,5322,Revive,6236,Steadman,,Power-Pop,1695,10,Create Your Fate,Italiano,1.14,Chinês,1.34
24256,5322,Revive,6236,Steadman,,Power-Pop,6791,11,Next Life,Chinês,1.06,Italiano,1.17
24257,5322,Revive,6236,Steadman,,Power-Pop,2465,12,Revive,Italiano,1.05,Americano,1.29
24258,5322,Revive,6236,Steadman,,Power-Pop,1378,13,City of the Living Dead [hidden track],Alemão,1.02,Australiano,1.31
24259,5325,The Preserving Machine,1916,Lanark,,20th Century Classical,33472,1,Borodin Butterfly,Chinês,1.24,Russo,1.17
24260,5325,The Preserving Machine,1916,Lanark,,20th Century Classical,14889,2,Chopin Bee,Japonês,0.98,Alemão,1.02
24261,5325,The Preserving Machine,1916,Lanark,,20th Century Classical,10882,3,Albinoni Dragonfly,Americano,0.71,Japonês,0.73
24262,5325,The Preserving Machine,1916,Lanark,,20th Century Classical,11691,4,Satie Ladybug,Brasileiro,0.92,Italiano,1.2
24263,5325,The Preserving Machine,1916,Lanark,,20th Century Classical,12375,5,Liszt Millipede,Inglês,1.04,Indiano,1.4
24264,5325,The Preserving Machine,1916,Lanark,,20th Century Classical,14914,6,Grieg Roach,Espanhol,1.0,Espanhol,0.85
24265,5325,The Preserving Machine,1916,Lanark,,20th Century Classical,13648,7,Bach Bug,Russo,0.82,Japonês,1.04
24266,5326,Re-Locate EP,6239,Mentz,,Electronic,2937,1,Introduction,Mexicano,1.17,Russo,1.16
24267,5326,Re-Locate EP,6239,Mentz,,Electronic,1741,2,Tumble,Japonês,0.97,Americano,1.18
24268,5326,Re-Locate EP,6239,Mentz,,Electronic,1841,3,Sleepy,Espanhol,0.71,Indiano,1.14
24269,5326,Re-Locate EP,6239,Mentz,,Electronic,1997,4,Shackles,Alemão,0.86,Canadiano,1.06
24270,5327,Ovnis a Mogollon,1916,Lanark,,Lounge,3904,1,Una base extraterrestre habria en Ganimedes,Inglês,0.75,Canadiano,0.87
24271,5327,Ovnis a Mogollon,1916,Lanark,,Lounge,4065,2,Pacto de silencio,Australiano,0.84,Francês,1.23
24272,5327,Ovnis a Mogollon,1916,Lanark,,Latin America,10322,3,Ganimedes de vuelta otra vez de nuevo,Russo,1.28,Americano,0.86
24273,5327,Ovnis a Mogollon,1916,Lanark,,Latin America,2986,4,Cuando los ovnis aterrizan,Mexicano,1.02,Chinês,0.83
24274,5327,Ovnis a Mogollon,1916,Lanark,,Latin America,4239,5,El efecto ovni,Inglês,1.2,Alemão,1.37
24275,5327,Ovnis a Mogollon,1916,Lanark,,Latin America,4509,6,Silencios y ruidos de los ovnis,Francês,1.31,Italiano,0.75
24276,5328,Downloadable,6240,Remus,,Breakbeat,1848,3,Ashes In An Envelope,Russo,1.22,Espanhol,1.18
24277,5328,Downloadable,6240,Remus,,Breakbeat,1649,2,A.J. Sienna,Alemão,1.13,Alemão,0.78
24278,5328,Downloadable,6240,Remus,,Breakbeat,2061,1,...And Pleasure In Bombay,Inglês,1.17,Indiano,1.16
24279,5328,Downloadable,6240,Remus,,Breakbeat,1581,4,Black Light Whore,Indiano,1.36,Mexicano,0.95
24280,5328,Downloadable,6240,Remus,,Breakbeat,1336,5,Borry Drie,Inglês,1.04,Brasileiro,1.19
24281,5328,Downloadable,6240,Remus,,Breakbeat,2082,6,Business In Bangkok,Mexicano,0.78,Americano,0.72
24282,5328,Downloadable,6240,Remus,,Breakbeat,1438,7,Come With Me,Japonês,0.99,Brasileiro,1.3
24283,5328,Downloadable,6240,Remus,,Breakbeat,3425,17,The 5th Season (incl. Commercial),Inglês,0.76,Inglês,1.29
24284,5328,Downloadable,6240,Remus,,Breakbeat,2512,8,Drivin' North,Mexicano,0.94,Russo,1.19
24285,5328,Downloadable,6240,Remus,,Breakbeat,2119,9,Failure In Kabul,Australiano,0.95,Espanhol,1.25
24286,5328,Downloadable,6240,Remus,,Breakbeat,1277,10,Harmelect,Indiano,1.08,Australiano,1.16
24287,5328,Downloadable,6240,Remus,,Breakbeat,1447,11,Holy Pork,Indiano,0.72,Alemão,0.85
24288,5328,Downloadable,6240,Remus,,Breakbeat,1273,12,Life Of Sodomie,Australiano,1.06,Brasileiro,0.92
24289,5328,Downloadable,6240,Remus,,Breakbeat,1058,13,Luzox,Mexicano,1.22,Chinês,1.14
24290,5328,Downloadable,6240,Remus,,Breakbeat,1796,14,Miro,Espanhol,0.91,Americano,1.26
24291,5328,Downloadable,6240,Remus,,Breakbeat,1874,15,Red Alert,Mexicano,0.93,Brasileiro,0.88
24292,5328,Downloadable,6240,Remus,,Breakbeat,1685,16,Technical Inbreed,Alemão,1.04,Espanhol,1.12
24293,5328,Downloadable,6240,Remus,,Breakbeat,1689,18,The Press Guy,Australiano,1.0,Italiano,1.2
24294,5328,Downloadable,6240,Remus,,Breakbeat,1494,19,The Sciolist,Espanhol,0.81,Brasileiro,1.34
24295,5328,Downloadable,6240,Remus,,Breakbeat,1706,20,Toys 'r' Yours,Alemão,1.21,Russo,1.15
24296,5328,Downloadable,6240,Remus,,Breakbeat,2233,21,Unlogitech,Português,0.79,Chinês,1.25
24297,5328,Downloadable,6240,Remus,,Breakbeat,1449,22,Warschaupict,Francês,0.72,Mexicano,1.02
24298,5330,Live at My House,6241,B-film Ltd,,Dubstep,4032,1,Leptir,Mexicano,0.81,Inglês,1.03
24299,5330,Live at My House,6241,B-film Ltd,,Dubstep,3565,2,Exerpt Ambiance,Indiano,0.94,Mexicano,1.12
24300,5330,Live at My House,6241,B-film Ltd,,Dubstep,2648,3,Larse,Italiano,1.07,Japonês,1.29
24301,5330,Live at My House,6241,B-film Ltd,,Dubstep,3141,4,Didge,Espanhol,0.93,Inglês,0.95
24302,5330,Live at My House,6241,B-film Ltd,,Dubstep,3646,5,Kill Pain,Americano,0.97,Português,1.13
24303,5330,Live at My House,6241,B-film Ltd,,Dubstep,3515,6,Thumbs Up,Chinês,1.17,Italiano,0.92
24304,5330,Live at My House,6241,B-film Ltd,,Dubstep,2934,7,Simon Q,Espanhol,1.14,Mexicano,0.71
24305,5330,Live at My House,6241,B-film Ltd,,Dubstep,3120,8,Sfeertje,Espanhol,0.72,Indiano,1.1
24306,5323,Pleiades EP,6237,Kreng,,Jazz: Out,5745,1,Electra,Italiano,0.87,Americano,1.2
24307,5323,Pleiades EP,6237,Kreng,,Jazz: Out,2145,2,Alcyone,Português,1.03,Português,1.3
24308,5323,Pleiades EP,6237,Kreng,,Jazz: Out,3159,3,Asterope,Chinês,1.09,Indiano,1.29
24309,5323,Pleiades EP,6237,Kreng,,Jazz: Out,46772,4,Maia,Francês,1.26,Chinês,1.05
24310,5323,Pleiades EP,6237,Kreng,,Jazz: Out,2534,5,Taygeta,Inglês,0.94,Francês,0.73
24311,5323,Pleiades EP,6237,Kreng,,Jazz: Out,2159,6,Celeano,Espanhol,1.06,Francês,1.11
24312,5323,Pleiades EP,6237,Kreng,,Jazz: Out,2869,7,Merope,Francês,1.25,Americano,1.3
24313,5331,Live at Jetto Festival,6242,Daan Hendriks,,Afrobeat,3286,10,Akira vs. Konono,Brasileiro,1.07,Indiano,0.87
24314,5331,Live at Jetto Festival,6242,Daan Hendriks,,Afrobeat,2985,5,Benin Cut-throats,Alemão,1.27,Chinês,1.16
24315,5331,Live at Jetto Festival,6242,Daan Hendriks,,Afrobeat,3298,4,Cuttlefish,Inglês,0.82,Mexicano,0.91
24316,5331,Live at Jetto Festival,6242,Daan Hendriks,,Afrobeat,3389,8,Give Me Your Love (illegal remix),Americano,1.13,Italiano,1.13
24317,5331,Live at Jetto Festival,6242,Daan Hendriks,,Afrobeat,3241,1,Mollusc,Italiano,1.29,Mexicano,1.28
24318,5331,Live at Jetto Festival,6242,Daan Hendriks,,Afrobeat,4359,9,More Afro,Australiano,1.08,Brasileiro,1.19
24319,5331,Live at Jetto Festival,6242,Daan Hendriks,,Afrobeat,4269,3,Psilocataclysm,Japonês,1.07,Chinês,0.74
24320,5331,Live at Jetto Festival,6242,Daan Hendriks,,Afrobeat,3671,11,Ricochet,Inglês,0.81,Inglês,1.36
24321,5331,Live at Jetto Festival,6242,Daan Hendriks,,Afrobeat,3685,6,Shrink in the Bushes,Espanhol,0.89,Canadiano,1.04
24322,5331,Live at Jetto Festival,6242,Daan Hendriks,,Afrobeat,3965,2,There Ain't No Girls Like Us,Americano,1.16,Japonês,1.04
